text,file
Bu diğer filmlerde bitler gördüğümüz bir yaş hikayesi - ama nadiren bu tür incelikle ve kültürel özgüllükle anlatıldı,7
00'de ölümcül öfke ile 873'te bir katliam olayını harika bir şekilde örten bir okuryazar sunumu,7
Hatta klostrofobik gemide çeyrek bile eğlenceli görünüyor,7
Bu bussy hayranlarının ümit edebileceği bir film kadar saygılıdır ancak kitabın sevgilileri niçin gerekli olduğunu merak edebilir,7
Beş çağdaş insanın karşılaştığı mutluluk engellerini keşfiyle yılın en iyi filmlerinden biri   psikolojik bir başyapıt,7
Yüzeyden uzak olmayan bu yeniden düzenlenmiş masal askeri destanlardan beklediğimiz şeyler hakkında rahatsız edici sorular soruyor,7
Çoğunlukla stevens bazı katı performanslar ve esprili diyalogdan kayar,7
Broomfield ayırt edici 'yıkıcı' tarzını vakayı ortaya çıkarmaya gerçekten yardımcı olabilecek bir şeye dönüştürüyor,7
Cennette ve cehennemde her şeye rağmen beni çok güzel bir şekilde ürperdi,7
Bir şey kanıtlamak zorunda olduğunu hissetmeyen bir kız-güç filmi görmek için canlandırıcı,7
Sadece bilgeliğin temelinde ve zaman zaman çocukların iyimser iyimserliklerinde görülmeye değer,7
Sevginin kısa bir çekim yıldızı olan bir baba ve oğul bağlantısı hakkında titizlikle yapılandırılmış ve zarif filme alınmış bir dram,7
Bu gerçeküstü gilliam-esque filmi aynı zamanda dinsellerin rahatsız edici bir yorumudur Sadece en çok hasta ve meydan okuma-aç sinemacıları için ödüllendirici bir sanat eseri,7
Sessiz bir hazine - tadına varılacak bir film,7
dizinin en iyisinden uzak olabilir ama geçmişe harika bir şekilde saygılı ve bu film fenomeninin yeni bir jenerasyon için kendini yeniden keşfetmiş olduğunu açıkça gösterecek kadar heyecanlı,7
kocası için cinsel tutkusu bir takıntı haline gelen bir genç hükümdarın hayatında kıskançlığın soldurma etkileri hakkında zorlayıcı bir ispanyolca filmi,7
Huston hem memnuniyeti hem de boğukluk hissi uyandırır,7
pek çok kıvılcım oluşturmamış olabilir ama astoria ve halkına olan sevgisiyle masalını sıcak bir ışıltı vermiştir,7
Kadın orgazm delice bir kutlama,7
nefis tikler ve diyalogda nefis nüanslı olan bu oda draması son derece çekici bir emektar buket ve ürpertici ama oldukça insani hüzünle mükemmel bir şekilde hareket ediyor,7
Bettany ve Mcdowell'in nasıl oynandığını görmek büyüleyici,7
Film güzel bir şekilde monte edilmiş ancak konuya daha çok değinilirken bu konular ince bir çizgi sergiliyor ve joan çılgınlığıyla ilgili ince bir çizgi çiziyor,7
leigh'in filmi yukarıdan aşağıya unutulmaz performanslarla dolu,7
Yılın en önemli film zevklerinden biri,7
jose campanella duygusallık ile fırçalanmış ama hafızanın enstantaneleri gibi gözüken hafif mizah acı tatlı pathos ve lirik anlarla dolu gevşek bir otobiyografik hikaye sunuyor,7
Genel olarak clockstoppers 94 dakikayı mutlu bir şekilde öldürürken farklı bir zaman yolcusu olmanın en çılgın fantezilerini karşılayacaktır,7
Film destansı bir mücadele (içsel ve dışsal) anlamında çekici ve çekici bir şeydir - bu hollywood'un daha hararetli yapımlarında çok nadir görülür,7
ao sair sinema yapmak ab estava feliz e com saudades de um tempo eme para mim bir varoluş de papai noel dönemi um fato inquestionável,7
ne parker ne de donovan tipik bir romantik kurstur ama formüle yeni ilginç bir çekicilik getirirler,7
Shyamalan'ın son iki filminde bize verdiğinden çok daha duygusal bir yolculuk ve bruce willis'e adım atan gibson bizi geziye götürecek mükemmel bir oyuncu,7
sadece özel efektler ve anlatı akışı çok fazla gelişmemekle kalmıyor ve daniel radcliffe bu sefer daha duygusal olarak iddialı geliyor ama film yazarın sihrini çağrıştırıyor k Kürek'in kitapları,7
Jaglom   izleyicileri karakterlerini dinleyen ayrıcalıklı konuma koydu,7
güzel gözlemlenen mucizevi olmayan komedi-dram,7
david mamet meraklısı ve akıllı şık film yapımını takdir eden herkes için mutlaka görülmesi gereken bir yer,7
crackerjack eğlence - nonstop romantizm müzik gerilim ve aksiyon,7
oyunculuk kostümler müzik sinematografi ve ses üretimin sade yerelleri göz önünde bulundurulduğunda hayret verici,7
garcía bernal ve talancón son derece çekici bir çift ve hikayeleri öngörülebilir olsa da bir şeyler yapmak isteyeceksiniz,7
çok daha yaratıcı ve önemsizden daha iddialı nickelodeon özellikleri diğer animasyonlu dizilerinden yapmıştır,7
'küçük' filmin çok tanımı ama yönetmen sprecher için iyi bir basamak taşıdır,7
hayat boyunca yolunu bulmaya çalışan kayıp bir ruhun bir kavrama portre çekim,7
Zorlayıcı veya anlaşılabilir bir anlatının eksikliğinden muzdariptir Yine de görsel bir muamele olarak film neredeyse eşsiz,7
çok alçakgönüllü ve saf kalpsiz yardım edemezsin ama kollarını sıcakça uzat ve güvende ol! ',7
ilginç bir sinematik omnibus ve yuvarlak robin zaman zaman icraatta olduğundan daha ilginçtir,7
Bu yüzden canlandırıcı bir şekilde ilk kez onları bu filme hugh faktörü için sürükleyen kız arkadaşlarından daha çok daha fazla temyiz edeceğine hükmediyor,7
sözde gerçek filmlerin yarısının canlı aksiyon karikatürlerinden biraz daha fazla olduğu bir zamanda ne olduğunu bilen ve formun tarihini bilen bir karikatür görmeye canlanıyor,7
filmin büyüsü gizemli baharda değil performanslarının zenginliğinde yatıyor,7
hoffman ağrı nüanslarında çentikler ama onun akıllı sinirli sesi ve waddling profili (burada vurgulanan) wilson'ın kötü durumunun mizahını vurguluyor ve bu da onun acısını çekiciliğinden kurtarıyor,7
'Kendini sevmekten' daha iyi bir mesaj her büyüklükteki genç kadınlar alabilir mi?,7
harry potter'ın ikinci gelmesi selefine göre çok daha üstün bir film Godzilla büyüklüğünde sodadan kaçınmanız gerektiğini belirten bir zaman çizelgesine en çok satan romanı başarıyla ezberleyen bir film,7
Müzikal geri vuruş 84 dakika ve süper şarjlı çizgi film savaşı Ayrıca açıkça çok eğlenceli,7
   beyzbolun güzelliğini alır ve sporla olan yakınlıklarına bakılmaksızın kimseyle dokunabilecek bir hikaye ile çözer,7
seldahl'ın barbarası dünya baştan aşağı önce tutkuyla ve daha sonra hastalık tarafından tersine çevrilmiş bir insanın hassas ve hareketli bir portresidir,7
arkadaşlık aile ve sevgi üzerine sıcak ama gerçekçi bir meditasyon,7
byler karakterlerini bize ilgi uyandıran ve hatta bizi büyüleyen bir şekilde ortaya koyuyor ve durumu asla basit melodramlara indirmiyor,7
Potansiyel olarak unutulabilir formülü tuhaf bir yön değiştirmeye çevirir,7
bogdanovich dönemin creme de la selüloitin yaşamlarına bir peep gösterisi sunarak cesaretlendirir,7
en iyi insan sinema,7
performanslar filmi daha yüksek bir seviyeye taşır,7
Onu gerçekten özel kılan şey bizi kendi dünyasına çekmesi bize acı çeken ve zaferleri paylaşabileceğimiz bir kahraman onu ilginç karakterlerle kuşatması ve bizi harika bir macera paylaştığımız hissinden kurtarmasıdır,7
   kahkaha payını taşıyan bir komedi komedi - bazen bir kıkırdama bazen bir guffaw ve büyük zevkime arada sırada göbek gülüşüne,7
Cinsiyet uyuşturucu ve şov perdelerini çok daha zengin bir şeye götürmeyi başarıyor,7
karakterlerle yoğundur ve heyecan verici anlar içerir,7
gerçek bir zevk,7
lapaglia'nın keder ve umut iletme yeteneği bunu iki oyunculu bir usta sınıfı yapmak için dokumacının duyarlı tepkileriyle çalışır,7
Ateş saltanatı çok düşünmeden yapılmış gibi görünüyor - ve bu şekilde en iyi şekilde izleniyor,7
Tamamen bu bir film kadar başarılı olurken aynı zamanda tanıdık bir başyapıtın en dokunaklı bir tekrarıdır,7
[clara ve paul] için kökleriz hatta onlar gibi belki de acıma daha yakın bir duygudur,7
rüyalar alanından bu yana tiyatroları vurmak için beyzbol hakkında en iyi film,7
Hiperbolik beat-ücretli bir kentsel batı yerine bu iddiasız sosyolojik açıdan sivri bir yaşam dilimi,7
film yüzyıllar boyunca bir erkeğe önderlik edebilecek bir keder haline getiriyor,7
eğer monte edilen cristo sayısı caviezel'i bir film yıldızına dönüştürmezse oyun iki yüzyıl öncesine göre daha da sıkıdır,7
[d] eşdeğer Evanjelik Hıristiyan filmleri gibi cloying veya preachy olma zahmetine girmez - belki de film yapımcıları muhtemel izleyicilerin zaten sadık olanlar arasında olacağını bilirler,7
Toleranslı bir saptırma olarak film yeterlidir; bir zafer ancak değil,7
Eğer yönetmen michael dowse sadece kendi karakterlerini anlarsa onları hor görmez,7
eğer tadı 'zor' filmlere koşarsa kesinlikle özleyemezsiniz,7
[şehir] bize '' bunu analiz et '' (999) 'u utanmazca öz-karikatürle meşgul etmediğinde ve' bunu analiz et ' daha sonra bunun için vaat edilen (veya tehdit edilen) bir robert de niro performansının nüanslı olarak nüanslı olduğunu bize hatırlatır yıl,7
   Daha önce büyük ekranda görmediğimiz bir hikaye ve Amerikalılar ve insanlar olarak bilmemiz gereken bir hikaye,7
Leon gibi sinir bozucu ve hala tuhaf bir şekilde,7
her şeyden önce monte edilen cristo'nun sayısı iyidir fakat kesinlikle klasiktir üzerine kurulu olduğu roman gibi,7
Eğer kaba içeriği mide edebilirseniz performansları tek başına kontrol etmeye değer,7
aristokratik ışıltılı ama yine de jane hamilton'un örnek kostümleri kostümlü olarak bakıldığında rampalama üzerinde geliştirilemeyen bir performans veriyor,7
'   mafya rap yıldızları ve kukuleta sıçanları çirkin kafalarını sinematik bir şiddete maruz bırakıyor bu da beklenmedik bir kahramana acımasız bir doğum veriyor ',7
Bu zor konuyla ilgili olarak dürüstlük dürüstlük sevecenlik ve merhamet karışımı ile doğru yönde bir adımdır,7
sinematik eğlence eğlenceli flip ve korkunç kalça biraz,7
Montias   güzel nüanslı anlatımına çok fazla enerji harcar ve kendini tuhaf - ama basmakalıp olmayan sokak karakterleri ile çevreler,7
İyi aptal eğlence kategorisine düzgünce düşer,7
filmin gösterileri heyecan verici,7
en sıkıcı sahnelerinde bile Rus gemisi büyüleyicidir,7
carmen ve juni arasındaki devam eden iyi kimya bu biraz hayal kırıklığı devam eden devam eden hem eğlenceli hem de çocuklarını ve ebeveynleri eğlendirmek için mütevazı küfürsüz bir şaka ile devam ediyor,7
reggio'nun sürekli görsel barajı düşünmeyi teşvik etmenin yanı sıra emer,7
Maalesef [jackie] chan'in etkisinin hong kong filmlerinde göstermeye başladığı anlaşılıyor,7
Hepsi iyi eğlenceye kadar ekler,7
Büyük karmaşık olmayan bir şekilde onun saptırmalarını sunan büyük muhteşem yayılan bir swashbuckler,7
* corpus'un şaşkınlığı ve onun can sıkıcı olması fiziksel zaman ve mekânın yeniden şekillendirilmesi çocukları izleyebilmek ve videoyu sanat olarak tanıtmak için harika bir parça haline getirecektir,7
bir hesap savaş suçlu olarak öpücüğü için çarpıcı ve ezici bir cogent davası,7
sade tartışmalı eponymous ve ateist ateist kahramana çekici bir bakış,7
sessiz saf eliptik bir film,7
kinnear bizim sempatimizi hedeflemez bunun yerine çarpıcı bir beceri ve derinlik performansı sunar,7
İtiraf ın incelikli gücü acımasız durumun gerçekliğiyle asla dokunmadığıdır,7
gri tonlarında bir çalışma ince arsa manevralarında kendini sunuyor,7
format en iyi şekilde kullanılır   motokros ve bmx biniciler tarafından baş döndürücü yükseklikleri yakalamak için balistik hotdogging ara sıra kemik kırma çakmalarında sona eriyor,7
Eastwood'un erdemlerini elinden gelenin en iyisini yapar,7
jeffrey dahmer seri katil zihnine ürpertici ama ticari olmayan bir görünüm,7
Her ne kadar söylense de neredeyse gereksiz hale gelse de büyük çapkınlar aslında işçi sınıfına bakan insanlara yönelmek için çekmeye giderler,7
Dünyayı kendi ufkunun ötesinde şekillendiren olaylara bir ilgi bile olsa herkes tarafından görülmeyi hak ediyor,7
Fantazi sinemayı hayal gücüne ve yeteneğe yaklaştığında ne kadar heyecan verici ve tatmin edici olduğunu hatırlatan bir film,7
Scott'ın karizmatik rogerı ve eisenberg'in tatlı yeğeni sayesinde roger dodger erkeklerin şirketindeki en cazip varyasyonlardan biridir,7
Dokuz kraliçe sadece korkutucu yetenekli bir ilk ve tek parça değil aynı zamanda başa dönmenin eşiğinde tehlikeli bir siyasi durumun da bir görüntüsüdür,7
"Bu kadınlar ve ""iki düğün ve bir cenaze"" eğlencesi yapan anna şansölyesinin kurtçuk ve kurt kötümser kötümserliği arasında dolaşıyor",7
özel mekanlarda maceracı yetişkinleri eğlendirecek ve kışkırtacak,7
Filmin komedi ve romantizmin kolay bir karışımını takdir etmek için müzik hakkında bilmek zorunda değilsiniz,7
Üçüncü kez cazibe   Evet bebeğim !,7
erişilebilen ve iliğe dokunan tanrıyı bulmak için genç bir adam hakkında bir film,7
Yıllar içinde ilk kez de niro duygusal olarak derinden kazıyor belki de onun ortak yıldızlarının güçlü çalışmasıyla karıştırılıyordu,7
Filmin sapkınlıkları ve tökezleri onun çirkin yıkıcı sesiyle telafi edilenden daha fazladır,7
filmin çatışmalı arsa içinde dışarı çıkmaya çalışan ahlaki bir ahlak var ama bu sizi koltuğunuzda tutan gerginlik değil affleck ve jackson iyi fikir tartışması ortaklarıdır,7
eski dünya-yeni örgü filmin müziği muson düğününün sonunda ruhumun tiyatronun dışına çıkmasını sağlayan disko bollywood'un neşeli bir efüzesi olarak filmin müziği olarak enkarne ediliyor,7
Japonca yönetmen hideo nakata'dan ürkütücü korku uyandıran (korku azaltmayan) bir film,7
Genel olarak film izleyen halkın hayranlık duyduğu aktörleri oyunculara dönüştürmek için iyi bir his veren khouri onlardan müthiş performanslar alıyor,7
ince ve iyi hazırlanmış (çoğunlukla) chiller,7
kırmızı bir köprünün altında ılık su kadınlar su doğa ve cinsellik arasındaki büyüleyici bağlantıları keşfeden ilginç ve dokunaklı bir japon filmi,7
mizah ve birkaç fanciful dokunuş ile bağlanmış olmasına rağmen film genç kadınlarda canlandırıcı olarak ciddi bir görünüm,7
En iyi intikam iyi yaşamakta çünkü bu film diğer dumas uyarlamalarından farklı olarak uzun bir hapis cezasından çok bir hazineye benzetilmektedir,7
sürprizlerle dolu nefis ve merak uyandıran bir gerilim filmi dudaklarımı oku orijinaldir Bu tek başına bir şansa sahip olmayan iki yanıltmaca hikayesidir ama birlikte muhteşemler,7
kültüre kendi kendine atanan vasilerinin kültürü gereği yoktur ancak buz gibi serinlemiş olanlar son olarak layık bir takip bulmuşlardır,7
Uzun uzun bir zamanda blair cadı veya diğerlerine kolayca rakip olabilecek en ürkütücü korkutucu filmlerden biri,7
maud ve roland'ın bilinmeyen bir geçmişe yönelik arayışı akıl almaz bir edebi dedektif öyküsüne yol açıyor ancak labute sahip olduğu daha iyi bir numarayı çekiyor: dilini seksi yapıyor,7
pacino uykudan mahrum kaldıran dormer fiziksel olarak artan varoluşsallığı kadar parlaktır,7
Nadir kuşlar unutulmaz yapmak için fazlasıyla çekiciliğe sahiptir,7
aynı zamanda tatlı ve ahlaksızca tatmin edici olmayı başarır,7
Bu nikolbi şey bir eddie murphy filminden daha fazla eşcinsel alt tonlara sahip olabilir ve sadece daha fazla eşcinsel olamayacağını düşündüğün zaman pops lane lane,7
Oscar ödüllü oyuncudan ödün vermeyen bir el çabukluğuyla ödünç veren yönetmen sam mendes için ikinci sınıf bir slump yok,7
Film sadece komik değil: aynı zamanda esprili ve yaratıcı ve arka görüşte o kadar da aptal değil,7
en iyi şekilde eski biçiminde film yapımı,7
